chr1	0	10000	18.13178295
chr1	10000	20000	18.74635569
chr1	20000	30000	16.69088319
chr1	30000	40000	16.79418345
chr1	40000	50000	17.62962963
chr1	50000	60000	16.37386018
chr1	60000	70000	18.45021645
chr1	70000	80000	17.53009259
chr1	80000	90000	16.64957265
chr1	90000	100000	14.30985915
chr1	100000	110000	15.24892704
chr1	110000	120000	12.46646027
chr1	120000	130000	11.18376068
chr1	130000	140000	14.76
chr1	140000	150000	14.33017751
chr1	150000	160000	12.23076923
chr1	160000	170000	16.928
chr1	170000	180000	13.76355748
chr1	180000	190000	13.75813953
chr1	190000	200000	12.18534483
chr1	200000	210000	14.91441441
chr1	210000	220000	13.96335079
chr1	220000	230000	11.44303797
chr1	230000	240000	11.33477322
chr1	240000	250000	17.89133627
chr1	250000	260000	16.73367698
chr1	260000	270000	13.49183673
chr1	270000	280000	14.06584362
chr1	280000	290000	14.86452763
chr1	290000	300000	14.93002915
chr1	300000	310000	9.416666667
chr1	310000	320000	12.11111111
chr1	320000	330000	16.52298851
chr1	330000	340000	16.86813187
chr1	340000	350000	14.5511811
chr1	350000	360000	15.01746725
chr1	360000	370000	.
chr1	370000	380000	15.65616046
chr1	380000	390000	16.23116883
chr1	390000	400000	16.80821918
chr1	400000	410000	16.75796178
chr1	410000	420000	16.88272921
chr1	420000	430000	17.91428571
chr1	430000	440000	17.49032258
chr1	440000	450000	17.72483221
chr1	450000	460000	18.08576329
chr1	460000	470000	16.85950413
chr1	470000	480000	16.9602649
chr1	480000	490000	17.08201893
chr1	490000	500000	18.19480519
chr1	500000	510000	16.61650485
chr1	510000	520000	16.84766585
chr1	520000	530000	15.46743849
chr1	530000	540000	17.73478939
chr1	540000	550000	16.62550336
chr1	550000	560000	16.2510917
chr1	560000	570000	18.52325581
chr1	570000	580000	17.73063973
chr1	580000	590000	18.51265823
chr1	590000	600000	17.48474576
chr1	600000	610000	16.946875
chr1	610000	620000	17.81514477
chr1	620000	630000	18.33419689
chr1	630000	640000	17.7125
chr1	640000	650000	17.70846395
chr1	650000	660000	18.25547445
chr1	660000	670000	16.51851852
chr1	670000	680000	17.28571429
chr1	680000	690000	17.86683417
chr1	690000	700000	16.62385321
chr1	700000	710000	16.70246085
chr1	710000	720000	18.35828877
chr1	720000	730000	18.34035088
chr1	730000	740000	18.59701493
chr1	740000	750000	17.33933162
chr1	750000	760000	16.75069252
chr1	760000	770000	17.52519894
chr1	770000	780000	16.97846154
chr1	780000	790000	15.47730061
chr1	790000	800000	17.68918919
chr1	800000	810000	17.86706949
chr1	810000	820000	17.97663551
chr1	820000	830000	19.5087108
chr1	830000	840000	18.18637275
chr1	840000	850000	18.31839623
chr1	850000	860000	17.96129032
chr1	860000	870000	18.3025641
chr1	870000	880000	17.12433862
chr1	880000	890000	18.18148148
chr1	890000	900000	16.88888889
chr1	900000	910000	17.1554878
chr1	910000	920000	18.02631579
chr1	920000	930000	18.52519894
chr1	930000	940000	16.13882863
chr1	940000	950000	17.70080321
chr1	950000	960000	18
chr1	960000	970000	17.22891566
chr1	970000	980000	18.09375
chr1	980000	990000	17.83928571
chr1	990000	1000000	17.47037037
chr1	1000000	1010000	17.83687943
chr1	1010000	1020000	16.84237726
chr1	1020000	1030000	16.15013405
chr1	1030000	1040000	18.16666667
chr1	1040000	1050000	18.16
chr1	1050000	1060000	17.25570776
chr1	1060000	1070000	18.0155642
chr1	1070000	1080000	17.49685535
chr1	1080000	1090000	17.12765957
chr1	1090000	1100000	16.07774799
chr1	1100000	1110000	17.67551622
chr1	1110000	1120000	16.18269231
chr1	1120000	1130000	17.3984375
chr1	1130000	1140000	18.80882353
chr1	1140000	1150000	17.46153846
chr1	1150000	1160000	17.20454545
chr1	1160000	1170000	17.50819672
chr1	1170000	1180000	16.325
chr1	1180000	1190000	18.38818565
chr1	1190000	1200000	16.109375
chr1	1200000	1210000	17.96710526
chr1	1210000	1220000	16.13333333
chr1	1220000	1230000	17.94701987
chr1	1230000	1240000	15.12280702
chr1	1240000	1250000	14.0621118
chr1	1250000	1260000	11.10791367
chr1	1260000	1270000	14.68016194
chr1	1270000	1280000	13.63013699
chr1	1280000	1290000	15.168
chr1	1290000	1300000	17.47081712
chr1	1300000	1310000	13.43884892
chr1	1310000	1320000	17.69318182
chr1	1320000	1330000	19.08982036
chr1	1330000	1340000	16.73220339
chr1	1340000	1350000	18.7
chr1	1350000	1360000	17.29090909
chr1	1360000	1370000	15.7170418
chr1	1370000	1380000	18.17605634
chr1	1380000	1390000	18.03703704
chr1	1390000	1400000	18.29613734
chr1	1400000	1410000	16.98994975
chr1	1410000	1420000	17.51933702
chr1	1420000	1430000	14.72043011
chr1	1430000	1440000	16.35251799
chr1	1440000	1450000	16.23529412
chr1	1450000	1460000	17.91082803
chr1	1460000	1470000	18.26356589
chr1	1470000	1480000	16.57865169
chr1	1480000	1490000	16.7694704
chr1	1490000	1500000	16.18473896
chr1	1500000	1510000	16.79220779
chr1	1510000	1520000	18.01226994
chr1	1520000	1530000	17.59162304
chr1	1530000	1540000	16.07211538
chr1	1540000	1550000	14.44217687
chr1	1550000	1560000	17.85820896
chr1	1560000	1570000	16.7192623
chr1	1570000	1580000	16.91052632
chr1	1580000	1590000	17.31840796
chr1	1590000	1600000	17.6185567
chr1	1600000	1610000	16.97297297
chr1	1610000	1620000	17.68329177
chr1	1620000	1630000	17.7146283
chr1	1630000	1640000	17.77339901
chr1	1640000	1650000	17.29032258
chr1	1650000	1660000	15.28767123
chr1	1660000	1670000	11.3
chr1	1670000	1680000	11.69444444
chr1	1680000	1690000	17.19884726
chr1	1690000	1700000	15.20041322
chr1	1700000	1710000	15.83513514
chr1	1710000	1720000	16.19125683
chr1	1720000	1730000	18.15577889
chr1	1730000	1740000	18.5890411
chr1	1740000	1750000	18.12913907
chr1	1750000	1760000	17.15970516
chr1	1760000	1770000	17.55555556
chr1	1770000	1780000	16.83396226
chr1	1780000	1790000	16.69248292
chr1	1790000	1800000	17.46759259
chr1	1800000	1810000	13.63247863
chr1	1810000	1820000	15.5
chr1	1820000	1830000	16.8852459
chr1	1830000	1840000	13.33786078
chr1	1840000	1850000	17.37647059
chr1	1850000	1860000	18.40220386
chr1	1860000	1870000	17.65
chr1	1870000	1880000	17.82196339
chr1	1880000	1890000	19.07644628
chr1	1890000	1900000	18.10939908
chr1	1900000	1910000	17.62357414
chr1	1910000	1920000	16.34140436
chr1	1920000	1930000	15.23076923
chr1	1930000	1940000	16.05720339
chr1	1940000	1950000	16.42668863
chr1	1950000	1960000	16.01831502
chr1	1960000	1970000	17.29330254
chr1	1970000	1980000	17.73824131
chr1	1980000	1990000	18.61626016
chr1	1990000	2000000	18.06802721
chr1	2000000	2010000	16.34768212
chr1	2010000	2020000	16.74572127
chr1	2020000	2030000	17.66666667
chr1	2030000	2040000	14.42710706
chr1	2040000	2050000	12.76278119
chr1	2050000	2060000	13.08333333
chr1	2060000	2070000	12.55948553
chr1	2070000	2080000	16.10825982
chr1	2080000	2090000	15.56997455
chr1	2090000	2100000	14.0557377
chr1	2100000	2110000	14.72244094
chr1	2110000	2120000	14.13539192
chr1	2120000	2130000	14.91160221
chr1	2130000	2140000	13.29824561
chr1	2140000	2150000	13.60341556
chr1	2150000	2160000	12.21325648
chr1	2160000	2170000	14.63636364
chr1	2170000	2180000	10.94779116
chr1	2180000	2190000	14.23305085
chr1	2190000	2200000	15.12745098
chr1	2200000	2210000	12.55696203
chr1	2210000	2220000	15.09497207
chr1	2220000	2230000	16.5043205
chr1	2230000	2240000	17.4381323
chr1	2240000	2250000	18.05093168
chr1	2250000	2260000	16.63582531
chr1	2260000	2270000	19.10016694
chr1	2270000	2280000	15.30769231
chr1	2280000	2290000	15.66259169
chr1	2290000	2300000	16.93884892
chr1	2300000	2310000	16.91455696
chr1	2310000	2320000	16.39884393
chr1	2320000	2330000	16.81329114
chr1	2330000	2340000	15.95238095
chr1	2340000	2350000	17.99635036
chr1	2350000	2360000	17.97879859
chr1	2360000	2370000	11.71428571
chr1	2370000	2380000	7.513219285
chr1	2380000	2390000	7.517412935
chr1	2390000	2400000	13.52946679
chr1	2400000	2410000	13.11672474
chr1	2410000	2420000	12.59960938
