chr1	0	10000	55.482763	107.363186	258
chr1	10000	20000	17.625274	75.900998	343
chr1	20000	30000	23.501223	196.293636	702
chr1	30000	40000	62.973652	153.732446	447
chr1	40000	50000	6.536369	76.204868	243
chr1	50000	60000	16.347271	98.45533	329
chr1	60000	70000	12.910706	120.424848	462
chr1	70000	80000	13.671797	118.564766	432
chr1	80000	90000	36.776829	175.816356	585
chr1	90000	100000	12.95768	91.029831	355
chr1	100000	110000	9.140696	61.907094	233
chr1	110000	120000	67.495343	294.218445	968
chr1	120000	130000	35.215021	85.628618	234
chr1	130000	140000	37.534489	158.246698	500
chr1	140000	150000	38.054694	234.575128	845
chr1	150000	160000	1.208005	6.283718	26
chr1	160000	170000	2.129087	32.197629	125
chr1	170000	180000	18.526815	121.415653	461
chr1	180000	190000	3.153481	42.531076	215
chr1	190000	200000	21.252922	137.916879	464
chr1	200000	210000	5.943747	48.940973	222
chr1	210000	220000	6.243257	74.238657	382
chr1	220000	230000	3.675859	41.374315	237
chr1	230000	240000	16.401411	110.348032	463
chr1	240000	250000	33.664543	181.741493	681
chr1	250000	260000	136.592148	195.381336	582
chr1	260000	270000	35.44383	122.531547	490
chr1	270000	280000	7.337547	64.489059	243
chr1	280000	290000	19.605771	174.691266	561
chr1	290000	300000	19.271219	101.398645	343
chr1	300000	310000	5.269674	23.331404	84
chr1	310000	320000	2.708299	22.257085	91
chr1	320000	330000	20.544925	53.099098	174
chr1	330000	340000	1.051567	22.066038	91
chr1	340000	350000	2.816319	28.547084	127
chr1	350000	360000	16.310157	63.046643	229
chr1	360000	370000	.	.	0
chr1	370000	380000	21.23752	104.875119	349
chr1	380000	390000	18.776716	94.749349	385
chr1	390000	400000	30.789928	108.770824	438
chr1	400000	410000	19.974423	133.747283	471
chr1	410000	420000	10.651376	116.000296	469
chr1	420000	430000	12.927096	122.903526	455
chr1	430000	440000	8.132797	42.603537	155
chr1	440000	450000	19.920361	87.457938	298
chr1	450000	460000	17.945554	173.262708	583
chr1	460000	470000	10.483485	98.098593	363
chr1	470000	480000	21.574602	92.940828	302
chr1	480000	490000	15.925863	92.922353	317
chr1	490000	500000	8.435965	52.22643	231
chr1	500000	510000	10.756812	54.227409	206
chr1	510000	520000	16.235962	110.041972	407
chr1	520000	530000	16.401941	194.499135	690
chr1	530000	540000	19.830627	173.90551	641
chr1	540000	550000	13.516553	204.714676	745
chr1	550000	560000	21.423142	142.368799	458
chr1	560000	570000	11.944126	62.72534	258
chr1	570000	580000	19.256483	88.394497	297
chr1	580000	590000	24.762725	89.477272	316
chr1	590000	600000	22.289625	88.607923	295
chr1	600000	610000	12.164727	83.318092	320
chr1	610000	620000	19.62098	132.494532	449
chr1	620000	630000	15.104636	108.403087	386
chr1	630000	640000	27.336805	93.80411	320
chr1	640000	650000	42.421339	112.959274	319
chr1	650000	660000	63.342845	150.908745	411
chr1	660000	670000	48.29776	94.226966	243
chr1	670000	680000	15.34746	97.476293	357
chr1	680000	690000	14.574469	126.861316	398
chr1	690000	700000	29.997106	139.082481	436
chr1	700000	710000	31.812323	134.913426	447
chr1	710000	720000	30.606768	116.494869	374
chr1	720000	730000	64.650354	106.506598	285
chr1	730000	740000	82.51635	128.180526	268
chr1	740000	750000	10.165377	88.951967	389
chr1	750000	760000	18.948587	108.081599	361
chr1	760000	770000	28.007065	108.68863	377
chr1	770000	780000	19.236347	99.05276	325
chr1	780000	790000	42.896225	248.618054	815
chr1	790000	800000	20.963981	113.537918	370
chr1	800000	810000	23.008191	178.341074	662
chr1	810000	820000	19.986949	131.423003	428
chr1	820000	830000	34.678394	92.678058	287
chr1	830000	840000	52.777945	175.30698	499
chr1	840000	850000	29.455699	117.761187	424
chr1	850000	860000	23.964989	99.760034	310
chr1	860000	870000	11.947756	171.030335	585
chr1	870000	880000	15.448336	92.525419	378
chr1	880000	890000	22.396234	73.999613	270
chr1	890000	900000	17.880021	46.909995	162
chr1	900000	910000	19.920931	101.71279	328
chr1	910000	920000	68.897995	117.831342	266
chr1	920000	930000	51.577274	139.710112	377
chr1	930000	940000	72.096202	157.515264	461
chr1	940000	950000	75.220726	182.25983	498
chr1	950000	960000	29.428278	113.872615	361
chr1	960000	970000	27.872465	60.062269	166
chr1	970000	980000	48.868862	94.289511	224
chr1	980000	990000	40.749031	98.058742	280
chr1	990000	1000000	19.216764	74.28706	270
chr1	1000000	1010000	12.845508	70.458158	282
chr1	1010000	1020000	29.71449	107.537685	387
chr1	1020000	1030000	36.708135	108.40937	373
chr1	1030000	1040000	36.731429	113.241622	324
chr1	1040000	1050000	11.26282	35.972759	125
chr1	1050000	1060000	30.453531	73.091716	219
chr1	1060000	1070000	27.257153	76.788539	257
chr1	1070000	1080000	13.020916	94.878836	318
chr1	1080000	1090000	13.378214	112.232665	376
chr1	1090000	1100000	14.148874	106.641701	373
chr1	1100000	1110000	29.14468	113.734678	339
chr1	1110000	1120000	2.220325	25.521247	104
chr1	1120000	1130000	4.092779	35.864226	124
chr1	1130000	1140000	1.303155	18.691262	68
chr1	1140000	1150000	1.878543	22.981321	78
chr1	1150000	1160000	2.184131	19.501852	88
chr1	1160000	1170000	8.264493	51.359711	183
chr1	1170000	1180000	5.787013	65.272274	239
chr1	1180000	1190000	7.695329	71.290472	237
chr1	1190000	1200000	6.316577	37.070369	128
chr1	1200000	1210000	5.180578	46.142604	152
chr1	1210000	1220000	3.608452	25.948977	88
chr1	1220000	1230000	2.07218	38.773787	151
chr1	1230000	1240000	1.347135	13.480839	57
chr1	1240000	1250000	4.528303	47.026322	161
chr1	1250000	1260000	6.44353	50.069848	139
chr1	1260000	1270000	11.13027	76.441011	247
chr1	1270000	1280000	1.625857	16.518237	73
chr1	1280000	1290000	2.782999	32.20328	127
chr1	1290000	1300000	5.113592	56.734012	257
chr1	1300000	1310000	8.34126	72.720082	278
chr1	1310000	1320000	1.709132	19.030789	88
chr1	1320000	1330000	2.871414	37.515567	167
chr1	1330000	1340000	6.62466	88.564218	295
chr1	1340000	1350000	12.768152	133.051334	460
chr1	1350000	1360000	16.130375	177.293598	605
chr1	1360000	1370000	13.234991	73.431717	311
chr1	1370000	1380000	9.784185	85.1762	426
chr1	1380000	1390000	15.579515	51.409408	162
chr1	1390000	1400000	11.052531	64.825156	233
chr1	1400000	1410000	9.733164	42.196717	199
chr1	1410000	1420000	5.080223	35.767	181
chr1	1420000	1430000	6.184904	29.934439	93
chr1	1430000	1440000	9.037733	58.955377	278
chr1	1440000	1450000	2.104165	22.527108	119
chr1	1450000	1460000	3.007961	36.644613	157
chr1	1460000	1470000	13.211428	39.100386	129
chr1	1470000	1480000	13.451037	46.31884	178
chr1	1480000	1490000	55.489539	105.110238	321
chr1	1490000	1500000	15.492873	58.842004	249
chr1	1500000	1510000	26.239623	70.329629	231
chr1	1510000	1520000	11.750979	45.338082	163
chr1	1520000	1530000	16.792286	57.900853	191
chr1	1530000	1540000	19.268808	71.890443	208
chr1	1540000	1550000	7.028836	37.143762	147
chr1	1550000	1560000	11.474128	75.144389	268
chr1	1560000	1570000	24.632696	151.497191	488
chr1	1570000	1580000	10.904387	108.362368	380
chr1	1580000	1590000	4.663796	43.432479	201
chr1	1590000	1600000	2.929354	43.06388	194
chr1	1600000	1610000	4.953214	46.94845	222
chr1	1610000	1620000	13.591681	120.626026	401
chr1	1620000	1630000	12.007639	108.053761	417
chr1	1630000	1640000	29.896265	137.811254	406
chr1	1640000	1650000	14.755747	106.350554	403
chr1	1650000	1660000	8.74806	58.70983	219
chr1	1660000	1670000	3.196724	40.047023	170
chr1	1670000	1680000	1.434701	16.125312	72
chr1	1680000	1690000	10.147894	113.099872	347
chr1	1690000	1700000	15.314693	165.372717	484
chr1	1700000	1710000	5.927106	97.284367	370
chr1	1710000	1720000	4.751299	50.476857	183
chr1	1720000	1730000	4.686137	50.159855	199
chr1	1730000	1740000	3.001908	37.142276	146
chr1	1740000	1750000	3.127903	64.300806	302
chr1	1750000	1760000	4.795154	99.263439	407
chr1	1760000	1770000	6.396238	109.619137	441
chr1	1770000	1780000	6.350208	69.270864	265
chr1	1780000	1790000	18.301298	118.905306	439
chr1	1790000	1800000	11.731398	104.104144	432
chr1	1800000	1810000	3.722864	29.006	117
chr1	1810000	1820000	9.404413	112.839468	426
chr1	1820000	1830000	8.546641	114.383938	427
chr1	1830000	1840000	10.859664	145.967995	589
chr1	1840000	1850000	13.681887	121.021191	425
chr1	1850000	1860000	21.335691	117.747899	363
chr1	1860000	1870000	28.899639	166.658269	520
chr1	1870000	1880000	38.482343	199.226706	601
chr1	1880000	1890000	25.530546	142.128845	484
chr1	1890000	1900000	35.623402	198.728063	649
chr1	1900000	1910000	26.855998	231.708999	789
chr1	1910000	1920000	26.233122	140.251543	413
chr1	1920000	1930000	8.062959	46.624056	143
chr1	1930000	1940000	39.129263	173.632098	472
chr1	1940000	1950000	62.785742	221.919165	607
chr1	1950000	1960000	39.511982	196.187078	546
chr1	1960000	1970000	19.592784	133.631243	433
chr1	1970000	1980000	13.707732	146.791913	489
chr1	1980000	1990000	25.140733	173.564946	615
chr1	1990000	2000000	16.983992	133.096135	441
chr1	2000000	2010000	4.666948	75.031235	302
chr1	2010000	2020000	8.709465	106.9001	409
chr1	2020000	2030000	14.485093	131.006019	522
chr1	2030000	2040000	28.790401	254.66493	878
chr1	2040000	2050000	25.848055	150.067159	489
chr1	2050000	2060000	5.766088	30.764999	96
chr1	2060000	2070000	12.811522	96.158823	311
chr1	2070000	2080000	35.975245	370.698463	1247
chr1	2080000	2090000	6.709059	110.71578	393
chr1	2090000	2100000	9.254284	89.458216	305
chr1	2100000	2110000	28.616161	312.098561	1016
chr1	2110000	2120000	26.726805	132.702165	421
chr1	2120000	2130000	17.019599	145.08014	543
chr1	2130000	2140000	12.898005	143.282401	456
chr1	2140000	2150000	8.994553	170.205995	527
chr1	2150000	2160000	13.749788	207.569845	694
chr1	2160000	2170000	1.444056	32.237689	132
chr1	2170000	2180000	9.711759	83.522212	249
chr1	2180000	2190000	4.808443	56.45999	236
chr1	2190000	2200000	21.229983	257.583544	918
chr1	2200000	2210000	17.765631	210.083338	790
chr1	2210000	2220000	24.678572	329.46319	1253
chr1	2220000	2230000	38.620826	364.66831	1273
chr1	2230000	2240000	29.480807	378.195984	1285
chr1	2240000	2250000	21.494045	256.251419	805
chr1	2250000	2260000	20.060225	409.605807	1351
chr1	2260000	2270000	8.365847	149.290172	599
chr1	2270000	2280000	4.55664	95.448866	390
chr1	2280000	2290000	5.257239	96.466412	409
chr1	2290000	2300000	8.03988	70.829781	278
chr1	2300000	2310000	12.289205	96.930245	316
chr1	2310000	2320000	11.162535	97.288869	346
chr1	2320000	2330000	4.627444	72.531961	316
chr1	2330000	2340000	1.177638	34.247277	168
chr1	2340000	2350000	5.140974	74.509346	274
chr1	2350000	2360000	3.464137	73.758854	283
